nome_hotel,prezzo,stanza,città,data,punteggio,numero_recensioni,distanza_centro,genius,offerte,colazione_inclusa,senza_pagamento_anticipato,cancellazione_gratuita,os,username,user_agent_type,TIMESTAMP
Rome Services Porta Castello,€ 102,,"Vaticano Prati, Roma ",2024-03-20,"6,5", · 264 recensioni," 1,8 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Silla,€ 117,,"Vaticano Prati, Roma ",2024-03-20,"8,4", · 798 recensioni," 2,5 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Royal House Vaticano,€ 89,,"Trionfale, Roma ",2024-03-20,"7,5", · 395 recensioni," 3,4 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
MagicSuite Guest House Roma Vaticano,€ 131,Suite privata – 30m²:,"Aurelio, Roma ",2024-03-20,"8,4", · 77 recensioni, 4 km dal centro,False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
The Castle Inside Rome,€ 108,,"Piazza Navona, Roma ",2024-03-20,"8,9", · 423 recensioni," 1,4 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Lata Luxury Rooms,€ 139,,"Spagna, Roma ",2024-03-20,"8,2", · 227 recensioni," 1,5 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Il Gladiatore,€ 125,,"Aventino, Roma ",2024-03-20,"7,9", · 724 recensioni," 2,6 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Via Veneto Prestige Rooms,€ 177,,"Trevi, Roma ",2024-03-20,"9,2", · 1.180 recensioni," 1,1 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Traiano,€ 195,,"Rione Monti, Roma ",2024-03-20,"8,4", · 157 recensioni, 300 m dal centro,False,Prezzo solo su mobile ,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Piazza Bologna via Stamira 74 interno 12 Vita Felice,€ 75,,"Nomentano, Roma ",2024-03-20,"6,1", · 129 recensioni," 3,7 km dal centro",False,Prezzo solo su mobile ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Relax On 2 - Guesthouse,€ 83,,"Stazione Termini, Roma ",2024-03-20,"6,0", · 110 recensioni," 1,9 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
CorneliaGuestHouse,€ 89,,"Aurelio, Roma ",2024-03-20,"8,1", · 69 recensioni," 4,6 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Domus Ester,€ 109,,"Piazza Navona, Roma ",2024-03-20,"7,2", · 1.687 recensioni," 0,8 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Unique Luxury Stay,€ 109,,"San Giovanni, Roma ",2024-03-20,"9,5", · 42 recensioni," 3,1 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Elion,€ 102,,"Nomentano, Roma ",2024-03-20,"8,5", · 173 recensioni," 3,7 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Re Di Roma,€ 131,,"San Giovanni, Roma ",2024-03-20,"8,8", · 2.550 recensioni," 3,3 km dal centro",False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Magica Luna Boutique Hotel - Roma,€ 145,,"Via Veneto, Roma ",2024-03-20,"8,9", · 534 recensioni, 2 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Ai Musei Vaticani BB,€ 80,,"Trionfale, Roma ",2024-03-20,"6,7", · 236 recensioni," 3,3 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Pianeta Roma 62,€ 87,,"Trionfale, Roma ",2024-03-20,"6,6", · 458 recensioni," 3,4 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Imperiale Top,€ 112,,"Trastevere, Roma ",2024-03-20,"7,7", · 904 recensioni," 1,4 km dal centro",True,Prezzo solo su mobile ,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Fancy GuestHouse Vatican,€ 121,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 45 recensioni," 2,1 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Casa Amica Roma - Guest House,€ 74,,Roma ,2024-03-20,"8,6", · 25 recensioni," 9,9 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Domus Iulius,€ 105,,"Trionfale, Roma ",2024-03-20,"9,2", · 11 recensioni," 2,8 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
H10 Palazzo Galla,€ 294,,"Trevi, Roma ",2024-03-20,"9,2", · 1.884 recensioni, 250 m dal centro,False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Medici,€ 119,,"Via Veneto, Roma ",2024-03-20,"7,5", · 2.261 recensioni," 1,8 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
LaHouse Rome by Premium Suites Collection,€ 107,,"Via Veneto, Roma ",2024-03-20,"8,7", · 404 recensioni," 1,7 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
B&B SPQR,€ 82,,"Tiburtino, Roma ",2024-03-20,"5,9", · 454 recensioni," 4,7 km dal centro",False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Dea Tiburtina,€ 109,,"Nomentano, Roma ",2024-03-20,"8,9", · 388 recensioni," 4,2 km dal centro",True,Prezzo solo su mobile ,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Roma Resort Colosseum,€ 110,,"Stazione Termini, Roma ",2024-03-20,"7,6", · 2.800 recensioni," 2,1 km dal centro",True,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Major Aventinus,€ 111,,"Aventino, Roma ",2024-03-20,"8,5", · 1.861 recensioni," 1,6 km dal centro",True,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Generator Rome,€ 136,,"Stazione Termini, Roma ",2024-03-20,"7,8", · 2.529 recensioni," 1,9 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Golden Nice Apartment,€ 102,,"Stazione Termini, Roma ",2024-03-20,"6,4", · 515 recensioni," 1,9 km dal centro",False,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Principe Di Piemonte,€ 91,,"Stazione Termini, Roma ",2024-03-20,"7,8", · 1.528 recensioni," 2,6 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Relais Mantellini,€ 89,,"San Giovanni, Roma ",2024-03-20,"8,3", · 366 recensioni," 3,7 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Fiume,€ 87,,"Via Veneto, Roma ",2024-03-20,"7,8", · 421 recensioni, 2 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Rome Marriott Park Hotel,€ 155,,"Magliana Vecchia, Roma ",2024-03-20,"7,5", · 2.224 recensioni," 10,9 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Le Stanze Di Federica,€ 133,,"Vaticano Prati, Roma ",2024-03-20,"8,3", · 530 recensioni," 1,8 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Villa Bonelli Dreams in Rome,€ 95,,"Portuense, Roma ",2024-03-20,"9,1", · 21 recensioni," 6,6 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Domus Prati,€ 90,,"Vaticano Prati, Roma ",2024-03-20,"7,8", · 779 recensioni," 2,3 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Suite and Rooms San Giovanni,€ 117,,"San Giovanni, Roma ",2024-03-20,"8,8", · 109 recensioni," 2,6 km dal centro",False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Residenze Romanae - Sangallo Rooms,€ 117,,"Piazza Navona, Roma ",2024-03-20,"7,4", · 310 recensioni," 1,4 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
B&B CAPUA,€ 61,,"Prenestino, Roma ",2024-03-20,"3,0", · 174 recensioni," 5,4 km dal centro",False,,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
City Break Nomentana,€ 107,,"Monte Sacro, Roma ",2024-03-20,"8,6", · 415 recensioni," 6,3 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Parioli House,€ 96,,Roma ,2024-03-20,"7,5", · 420 recensioni," 2,8 km dal centro",False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Veneto Suite Roma,€ 132,,"Via Veneto, Roma ",2024-03-20,"8,2", · 4 recensioni," 1,7 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Daplace - La Mongolfiera Rooms in Navona,€ 153,,"Piazza Navona, Roma ",2024-03-20,"8,7", · 565 recensioni, 1 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Prince's Suite - Budget Rooms & Apt Piazza Del Popolo,€ 100,Intero appartamento – 50m²:,"Spagna, Roma ",2024-03-20,"6,2", · 25 recensioni," 1,6 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
B&B Mazzini,€ 101,Suite privata:,"Vaticano Prati, Roma ",2024-03-20,"6,7", · 937 recensioni," 2,7 km dal centro",True,,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
c-hotels Club House Roma,€ 83,,"Aurelio, Roma ",2024-03-20,"8,5", · 5.920 recensioni," 4,7 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Artis,€ 72,,Roma ,2024-03-20,"7,8", · 1.406 recensioni," 8,4 km dal centro",True,,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Piazza Cavour Suite,€ 117,,"Vaticano Prati, Roma ",2024-03-20,"8,3", · 857 recensioni," 1,4 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Villa Zaccardi,€ 122,,"Gianicolense, Roma ",2024-03-20,"8,0", · 1.504 recensioni," 3,8 km dal centro",True,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Ludovisi Palace Hotel,€ 161,,"Via Veneto, Roma ",2024-03-20,"8,0", · 441 recensioni," 1,3 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Bbrothershouse,€ 112,,Roma ,2024-03-20,"9,0", · 404 recensioni," 3,5 km dal centro",False,,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Condotti Dock Suite Rome,€ 134,Suite privata – 40m²:,"Spagna, Roma ",2024-03-20,"7,5", · 37 recensioni, 1 km dal centro,False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Four Rivers Suites,€ 173,,"Piazza Navona, Roma ",2024-03-20,"8,5", · 1.044 recensioni," 0,9 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Piccolo Borgo,€ 116,,"Appio Latino, Roma ",2024-03-20,"7,9", · 1.528 recensioni, 10 km dal centro,False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Gateway Residence,€ 92,,Roma ,2024-03-20,"6,2", · 555 recensioni," 4,3 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Dreaming Rome Suites,€ 161,,"Via Veneto, Roma ",2024-03-20,"9,6", · 8 recensioni," 1,5 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Vaticano Royal Suite Guest House,€ 106,,"Vaticano Prati, Roma ",2024-03-20,"6,8", · 492 recensioni," 1,7 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Best Western Hotel Globus,€ 103,,"Tiburtino, Roma ",2024-03-20,"8,2", · 2.649 recensioni," 3,1 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Guest House Pitagora,€ 68,,"Stazione Termini, Roma ",2024-03-20,"6,1", · 50 recensioni," 2,1 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Porta Pia,€ 128,,Roma ,2024-03-20,"8,1", · 1.180 recensioni," 2,4 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Roma Trasteverina,€ 136,,"Trastevere, Roma ",2024-03-20,"8,9", · 678 recensioni," 1,5 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Edomus Roma,€ 98,,Roma ,2024-03-20,"9,4", · 226 recensioni," 3,4 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Heart of Rome Rooms,€ 83,,"Aurelio, Roma ",2024-03-20,"7,7", · 305 recensioni," 3,7 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Harmony & Comfort at the Vatican Museum,€ 94,,"Trionfale, Roma ",2024-03-20,"8,0", · 1.153 recensioni," 2,9 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
San Pietro Rooms 84,€ 129,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 880 recensioni," 2,2 km dal centro",True,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
New Inn,€ 97,,"Stazione Termini, Roma ",2024-03-20,"7,4", · 446 recensioni," 1,4 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Aniene Home Roma,€ 92,,"Tiburtino, Roma ",2024-03-20,"9,4", · 5 recensioni," 7,6 km dal centro",False,,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Rome Services Borgo Suites,€ 102,,"Vaticano Prati, Roma ",2024-03-20,"6,4", · 197 recensioni," 2,1 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Roma Tiberius Suite,€ 62,,"Tiburtino, Roma ",2024-03-20,"5,2", · 379 recensioni," 4,6 km dal centro",False,Prezzo solo su mobile ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Palma Residence,€ 87,,"Stazione Termini, Roma ",2024-03-20,"7,5", · 4.442 recensioni, 2 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Rooms Piramide,€ 98,,"Aventino, Roma ",2024-03-20,"7,1", · 119 recensioni," 2,5 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Aurelius Art Gallery Hotel,€ 77,,"Aurelio, Roma ",2024-03-20,"8,8", · 1.220 recensioni," 4,7 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Olympic Charme,€ 132,,"Villa Borghese/Parioli, Roma ",2024-03-20,"9,0", · 414 recensioni," 3,9 km dal centro",False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
La Casa di Nazareth,€ 86,,Roma ,2024-03-20,"8,4", · 946 recensioni," 5,2 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Prime Vatican Garden,€ 112,,"Vaticano Prati, Roma ",2024-03-20,"8,1", · 138 recensioni," 2,9 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Shine House,€ 105,,"Stazione Termini, Roma ",2024-03-20,"8,7", · 320 recensioni, 2 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Auditorium Maxxi luxury suite Roma,€ 89,,"Villa Borghese/Parioli, Roma ",2024-03-20,"6,5", · 61 recensioni, 4 km dal centro,False,Prezzo solo su mobile Offerta SuperSegreta ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Colazione Al Vaticano Guest House,€ 83,,"Vaticano Prati, Roma ",2024-03-20,"8,3", · 1.351 recensioni," 2,2 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Vatican QG Rooms,€ 102,,"Aurelio, Roma ",2024-03-20,"7,7", · 264 recensioni," 3,1 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
La Chiostrina,€ 96,,"Trionfale, Roma ",2024-03-20,"7,2", · 301 recensioni," 3,6 km dal centro",True,Offerta Inizio 2024 ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Corso Boutique Luxury Rooms,€ 187,,"Spagna, Roma ",2024-03-20,"8,9", · 481 recensioni," 1,5 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Furio Camillo,€ 79,,"Appio Latino, Roma ",2024-03-20,"7,8", · 179 recensioni," 4,2 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
san cosimato suite,€ 100,,"Trastevere, Roma ",2024-03-20,"7,5", · 497 recensioni," 1,4 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Suite 36 - NEW OPENING,€ 104,,"Vaticano Prati, Roma ",2024-03-20,"8,1", · 414 recensioni," 2,3 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Prime Vatican Suites,€ 103,,"Trionfale, Roma ",2024-03-20,"8,0", · 230 recensioni," 2,9 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Urban Holiday,€ 91,,"Stazione Termini, Roma ",2024-03-20,"8,8", · 469 recensioni," 2,3 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Courtyard by Marriott Rome Central Park,€ 185,,"Trionfale, Roma ",2024-03-20,"8,2", · 688 recensioni," 5,7 km dal centro",False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hotel Millerose,€ 122,,"Stazione Termini, Roma ",2024-03-20,"8,1", · 1.036 recensioni," 1,4 km dal centro",True,Offerta Inizio 2024 ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Vatican Luxury Home,€ 118,,"Vaticano Prati, Roma ",2024-03-20,"8,1", · 469 recensioni," 2,7 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Hostel Cosmos,€ 112,,"Stazione Termini, Roma ",2024-03-20,"9,0", · 187 recensioni, 2 km dal centro,False,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Monti Suites Cavour,€ 138,,"Stazione Termini, Roma ",2024-03-20,"8,4", · 125 recensioni," 1,4 km dal centro",True,,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Gardenia Suite,€ 128,,"Vaticano Prati, Roma ",2024-03-20,"8,8", · 429 recensioni," 3,2 km dal centro",True,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Colosseo Relais,€ 146,,"Rione Monti, Roma ",2024-03-20,"9,3", · 139 recensioni," 0,5 km dal centro",True,Offerta Inizio 2024 ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Favola Romana - Guest House,€ 93,,"Stazione Termini, Roma ",2024-03-20,"7,6", · 1.288 recensioni, 2 km dal centro,False,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Comfy Vatican Suite,€ 115,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 688 recensioni," 2,9 km dal centro",False,Offerta a tempo limitato ,True,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Ostello Villa Monte Mario,€ 84,,"Trionfale, Roma ",2024-03-20,"7,6", · 1.998 recensioni," 4,8 km dal centro",False,,True,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Lungotevere Suite,€ 121,,"Portuense, Roma ",2024-03-20,"8,8", · 1.335 recensioni," 2,7 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Exe International Palace,€ 184,,"Rione Monti, Roma ",2024-03-20,"7,8", · 4.288 recensioni," 0,9 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Aurelius Ponte Sant'Angelo,€ 162,,"Piazza Navona, Roma ",2024-03-20,"8,9", · 33 recensioni," 1,3 km dal centro",False,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
InternoUno Deluxe,€ 104,,"Nomentano, Roma ",2024-03-20,"8,1", · 619 recensioni," 4,2 km dal centro",True,,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
B&B Palazzo Fracassini,€ 164,,"Piazza Navona, Roma ",2024-03-20,"8,6", · 260 recensioni," 0,8 km dal centro",False,,False,False,True,Android,sunnytraveler,mobile,03-03-2024---13:49
Ripetta Rooms,€ 145,,"Spagna, Roma ",2024-03-20,"8,6", · 451 recensioni," 1,6 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,sunnytraveler,mobile,03-03-2024---13:49
